0.0003025	-62.2101	0	-69.4404	0.477063	0.0863141	0.257448	8.10486	-47.4044	14.9927	47.4044	-24.3068	-0.0810227	0.0517967	0.000165552
0.000305	-62.1906	0	-69.5005	0.476963	0.0855825	0.257591	7.90942	-46.9872	15.0534	46.9872	-24.0243	-0.0800811	0.0517534	0.000161467
0.0003075	-62.1711	0	-69.5599	0.476863	0.0848554	0.257734	7.71818	-46.575	15.1135	46.575	-23.7433	-0.0791443	0.0517101	0.000157475
0.00031	-62.1516	0	-69.6185	0.476763	0.0841329	0.257878	7.53106	-46.1676	15.1729	46.1676	-23.4637	-0.0782124	0.0516667	0.000153572
0.0003125	-62.1322	0	-69.6765	0.476663	0.0834149	0.258023	7.34802	-45.7652	15.2315	45.7652	-23.1856	-0.0772855	0.0516231	0.000149758
0.000315	-62.1129	0	-69.7338	0.476562	0.0827016	0.258168	7.16898	-45.3675	15.2895	45.3675	-22.9091	-0.0763636	0.0515795	0.00014603
0.0003175	-62.0936	0	-69.7903	0.476461	0.0819929	0.258313	6.9939	-44.9747	15.3468	44.9747	-22.6341	-0.0754469	0.0515358	0.000142389
0.00032	-62.0744	0	-69.8462	0.47636	0.0812889	0.258459	6.82271	-44.5867	15.4033	44.5867	-22.3606	-0.0745354	0.051492	0.000138831
0.0003225	-62.0552	0	-69.9015	0.476258	0.0805897	0.258606	6.65534	-44.2034	15.4592	44.2034	-22.0888	-0.0736293	0.0514481	0.000135356
0.000325	-62.036	0	-69.956	0.476156	0.0798953	0.258753	6.49175	-43.8248	15.5145	43.8248	-21.8186	-0.0727286	0.0514042	0.000131962
0.0003275	-62.0169	0	-70.0099	0.476054	0.0792057	0.258901	6.33186	-43.4509	15.569	43.4509	-21.55	-0.0718334	0.0513602	0.000128648
0.00033	-61.9979	0	-70.0631	0.475952	0.078521	0.259049	6.17561	-43.0816	15.6229	43.0816	-21.2831	-0.0709437	0.051316	0.000125412
0.0003325	-61.9789	0	-70.1156	0.47585	0.0778412	0.259198	6.02295	-42.717	15.6761	42.717	-21.0179	-0.0700597	0.0512719	0.000122253
0.000335	-61.9599	0	-70.1675	0.475747	0.0771664	0.259347	5.87381	-42.3569	15.7286	42.3569	-20.7544	-0.0691815	0.0512276	0.00011917
0.0003375	-61.941	0	-70.2188	0.475644	0.0764966	0.259497	5.72813	-42.0014	15.7805	42.0014	-20.4927	-0.068309	0.0511833	0.00011616
0.00034	-61.9222	0	-70.2693	0.475541	0.0758317	0.259647	5.58585	-41.6503	15.8318	41.6503	-20.2327	-0.0674425	0.0511389	0.000113223
0.0003425	-61.9033	0	-70.3193	0.475437	0.0751719	0.259797	5.44691	-41.3038	15.8823	41.3038	-19.9746	-0.0665819	0.0510944	0.000110357
0.000345	-61.8846	0	-70.3686	0.475334	0.0745172	0.259948	5.31125	-40.9617	15.9323	40.9617	-19.7182	-0.0657273	0.0510498	0.000107561
0.0003475	-61.8659	0	-70.4172	0.47523	0.0738676	0.2601	5.17881	-40.624	15.9816	40.624	-19.4636	-0.0648788	0.0510052	0.000104834
0.00035	-61.8472	0	-70.4653	0.475126	0.073223	0.260252	5.04952	-40.2907	16.0302	40.2907	-19.211	-0.0640365	0.0509606	0.000102173
0.0003525	-61.8286	0	-70.5127	0.475021	0.0725836	0.260404	4.92333	-39.9617	16.0783	39.9617	-18.9601	-0.0632005	0.0509158	9.95781e-05
0.000355	-61.81	0	-70.5594	0.474917	0.0719494	0.260557	4.80017	-39.637	16.1257	39.637	-18.7112	-0.0623707	0.0508711	9.70474e-05
0.0003575	-61.7914	0	-70.6056	0.474812	0.0713203	0.26071	4.67999	-39.3166	16.1724	39.3166	-18.4642	-0.0615473	0.0508262	9.45797e-05
0.00036	-61.773	0	-70.6511	0.474707	0.0706964	0.260864	4.56273	-39.0004	16.2186	39.0004	-18.2191	-0.0607303	0.0507813	9.21735e-05
0.0003625	-61.7545	0	-70.6961	0.474602	0.0700777	0.261018	4.44834	-38.6884	16.2641	38.6884	-17.9759	-0.0599197	0.0507364	8.98277e-05
0.000365	-61.7361	0	-70.7404	0.474497	0.0694643	0.261172	4.33674	-38.3805	16.3091	38.3805	-17.7347	-0.0591157	0.0506913	8.7541e-05
0.0003675	-61.7178	0	-70.7842	0.474392	0.068856	0.261327	4.22789	-38.0768	16.3534	38.0768	-17.4955	-0.0583183	0.0506463	8.5312e-05
0.00037	-61.6995	0	-70.8273	0.474286	0.068253	0.261483	4.12173	-37.7771	16.3972	37.7771	-17.2582	-0.0575274	0.0506012	8.31395e-05
0.0003725	-61.6812	0	-70.8699	0.47418	0.0676552	0.261638	4.01821	-37.4815	16.4403	37.4815	-17.023	-0.0567433	0.050556	8.10222e-05
0.000375	-61.663	0	-70.9118	0.474074	0.0670626	0.261794	3.91726	-37.1899	16.4829	37.1899	-16.7897	-0.0559658	0.0505108	7.8959e-05
0.0003775	-61.6448	0	-70.9532	0.473968	0.0664753	0.261951	3.81883	-36.9022	16.5248	36.9022	-16.5585	-0.0551951	0.0504656	7.69486e-05
0.00038	-61.6267	0	-70.9941	0.473861	0.0658933	0.262108	3.72287	-36.6184	16.5662	36.6184	-16.3293	-0.0544311	0.0504203	7.49899e-05
